elevation_axis,g_plot
55.70236439499305,-50.12192705966942
55.45201668984701,-49.373784349326776
55.20166898470097,-48.667607175124715
54.95132127955494,-48.016917586709106
54.7009735744089,-47.4321878842392
54.450625869262865,-46.92077412746581
54.20027816411683,-46.48979840882865
53.94993045897079,-46.14459829633434
53.69958275382476,-45.88966266280509
53.44923504867872,-45.72906215892019
53.19888734353268,-45.666509590177355
52.94853963838665,-45.70510928397277
52.698191933240615,-45.84659616271108
52.447844228094574,-46.08967750598257
52.19749652294854,-46.42678981279434
51.94714881780251,-46.83823158722416
51.696801112656466,-47.28273256542631
51.44645340751043,-47.68586709302316
51.1961057023644,-47.935700005203095
50.94575799721836,-47.90652484917237
50.695410292072324,-47.52054121501172
50.445062586926284,-46.801846796459856
50.19471488178025,-45.85909091182131
49.944367176634216,-44.81883431189313
49.694019471488176,-43.77876244345408
49.44367176634214,-42.79908778946903
49.19332406119611,-41.912066975131005
48.94297635605007,-41.13324607477375
48.692628650904034,-40.4693920683571
48.442280945758,-39.92320385803715
48.19193324061196,-39.495919784534124
47.941585535465926,-39.1887228691303
47.69123783031989,-39.003488340869254
47.44089012517385,-38.94315417839653
47.19054242002782,-39.01181185408766
46.940194714881784,-39.21439201467013
46.68984700973574,-39.555810405408536
46.43949930458971,-40.03862561598411
46.18915159944367,-40.65758566714145
45.938803894297635,-41.38784070337773
45.6884561891516,-42.16211737232167
45.43810848400556,-42.838177890805156
45.18776077885953,-43.191093172707646
44.93741307371349,-43.01130314692758
44.68706536856745,-42.28323857725902
44.43671766342142,-41.20213490703223
44.186369958275385,-40.00141868994666
43.936022253129345,-38.83709606173233
43.68567454798331,-37.78650723542597
43.43532684283728,-36.880823185729135
43.184979137691236,-36.12964103150702
42.9346314325452,-35.53406333082061
42.68428372739917,-35.09284895511396
42.43393602225313,-34.80516091033577
42.183588317107095,-34.671733927535925
41.933240611961054,-34.69525212471348
41.68289290681502,-34.880134695910385
41.43254520166899,-35.23143500846922
41.182197496522946,-35.75181604966554
40.93184979137691,-36.43407750391602
40.68150208623088,-37.2439521663094
40.43115438108484,-38.08564951223944
40.180806675938804,-38.756084884788244
39.93045897079277,-38.96021212423111
39.68011126564673,-38.505087594517136
39.429763560500696,-37.50406736782265
39.17941585535466,-36.25194600749674
38.92906815020862,-34.98888567071584
38.67872044506259,-33.84006685010349
38.428372739916554,-32.85561632687901
38.17802503477051,-32.05077233670403
37.92767732962448,-31.42758667617963
37.677329624478446,-30.984728155354325
37.426981919332405,-30.721651873701752
37.17663421418637,-30.640325024092803
36.92628650904033,-30.74582049959249
36.6759388038943,-31.046034746620585
36.425591098748264,-31.549258498509012
36.17524339360222,-32.259415422698694
35.92489568845619,-33.15844278252284
35.674547983310156,-34.164250199693385
35.424200278164115,-35.05080235667607
35.17385257301808,-35.40827979031513
34.92350486787205,-34.90624854584002
34.67315716272601,-33.69494542993904
34.42280945757997,-32.208003707260545
34.17246175243394,-30.757784406508087
33.9221140472879,-29.478501603309176
33.671766342141865,-28.410429161522046
33.42141863699583,-27.558559462415595
33.17107093184979,-26.918111370811367
32.92072322670376,-26.48414733990318
32.670375521557716,-26.254954566517437
32.42002781641168,-26.23299287857745
32.16968011126565,-26.42442869203071
31.919332406119608,-26.83644922272208
31.668984700973574,-27.468767843735492
31.41863699582754,-28.28942173413236
31.1682892906815,-29.174247332188095
30.917941585535466,-29.805093134535966
30.667593880389433,-29.694386273576306
30.417246175243392,-28.633245745108447
30.166898470097358,-26.975181935785127
29.916550764951324,-25.177552485015653
29.666203059805284,-23.483818632939027
29.41585535465925,-21.974793451985406
29.165507649513216,-20.662398474302222
28.915159944367176,-19.53608766044561
28.664812239221142,-18.58026900476608
28.41446453407511,-17.780074633674744
28.164116828929068,-17.12296273095478
27.913769123783034,-16.598917304817473
27.663421418636993,-16.200227832218175
27.41307371349096,-15.921189263526717
27.162726008344926,-15.757834026714676
26.912378303198885,-15.707727133196611
26.66203059805285,-15.769828872777971
26.411682892906818,-15.944422830473034
26.161335187760777,-16.23310769520392
25.910987482614743,-16.638855237814642
25.660639777468703,-17.166142752682166
25.410292072322676,-17.821176467448673
25.159944367176635,-18.61223416328698
24.909596662030594,-19.550172729521975
24.659248956884568,-20.649173006733257
24.408901251738527,-21.927834326249858
24.158553546592486,-23.410785936490363
23.90820584144646,-25.131029496147256
23.65785813630042,-27.133118993155907
23.40751043115438,-29.476260361749116
